"資料集id","資料集編號","資料集名稱","數位發展部服務分類","數位發展部資料集類型","主題分類","資料集描述","主要欄位說明","資料集提供機關(一級) ","資料集提供機關(二級) ","資料集提供機關","上架時間","更新頻率","計費方式","計費說明網址","資料集語系","資料授權","資料集提供機關聯絡人","資料集提供機關聯絡人電話","資料集提供機關聯絡人電子郵件","備註","資料最後更新時間","資料存取網址","檔案格式","編碼格式","資料量"
"f19e4434-995f-4f54-9b77-a893d6e9680a","00002712","臺北市核發營造建築物使用執照按用途別及公私有別","公共資訊","原始資料","統計","臺北市核發營造建築物使用執照按用途別及公私有別時間數列統計資料
","統計期、總計/件數[件]、總計/棟數[棟]、總計/總面積[平方公尺]、按用途別分/住宅/件數[件]、按用途別分/住宅/棟數[棟]、按用途別分/住宅/戶數[戶]、按用途別分/住宅/總面積[平方公尺]、按用途別分/其他/件數[件]、按用途別分/其他/棟數[棟]、按用途別分/其他/總面積[平方公尺]、按公私有別分/公有/件數[件]、按公私有別分/公有/棟數[棟]、按公私有別分/公有/總面積[平方公尺]、按公私有別分/私有/件數[件]、按公私有別分/私有/棟數[棟]、按公私有別分/私有/總面積[平方公尺]、住宅供給率[％]","主計處","","主計處","2022-03-04T00:00:00","每1年","免費","","中文","公開","吳蔓麗","02-27287626","ta-e620021@gov.taipei","","2025-05-07T08:51:40","https://tsis.dbas.gov.taipei/statis/webMain.aspx?sys=220&ymf=5700&kind=21&type=0&funid=a05019101&cycle=4&outmode=12&compmode=0&outkind=1&deflst=2&nzo=1","CSV","UTF-8","57"
"924f4e17-4660-4b56-981c-6ea73877aa7b","00002713","臺北市核發營造建築物開工統計按用途別","公共資訊","原始資料","統計","臺北市核發營造建築物開工統計按用途別時間數列統計資料
","統計期、用途別、件數[件]、棟數[棟]、總樓地板面積[平方公尺]、工程造價[千元]","主計處","","主計處","2022-02-25T00:00:00","每1年","免費","","中文","公開","吳蔓麗","02-27287626","ta-e620021@gov.taipei","","2025-05-07T08:51:39","https://tsis.dbas.gov.taipei/statis/webMain.aspx?sys=220&ymf=10400&kind=21&type=0&funid=a05040301&cycle=4&outmode=12&compmode=0&outkind=3&deflst=2&nzo=1","CSV","UTF-8","120"
"3f973793-1721-49e0-b520-ef9d47a39b36","00002714","臺北市核發營造建築物開工統計按構造別","公共資訊","原始資料","統計","臺北市核發營造建築物開工統計按構造別時間數列統計資料
","統計期、構造別、件數[件]、棟數[棟]、總樓地板面積[平方公尺]、工程造價[千元]
","主計處","","主計處","2022-02-25T00:00:00","每1年","免費","","中文","公開","吳蔓麗","02-27287626","ta-e620021@gov.taipei","","2025-05-07T08:51:32","https://tsis.dbas.gov.taipei/statis/webMain.aspx?sys=220&ymf=10400&kind=21&type=0&funid=a05040401&cycle=4&outmode=12&compmode=0&outkind=3&deflst=2&nzo=1","CSV","UTF-8","80"
"168d8998-7161-4d6d-93d6-26e77b5cf009","00002715","臺北市屋頂綠化及取得綠建築標章建築","公共資訊","原始資料","統計","臺北市屋頂綠化及取得綠建築標章建築時間數列統計資料
","統計期、工程造價五千萬以上市有建築屋頂綠化面積[平方公尺]、公有建築物領有綠建築標章案件數/總計[件]、公有建築物領有綠建築標章案件數/免評估[件]、公有建築物領有綠建築標章案件數/合格級[件]、公有建築物領有綠建築標章案件數/銅級[件]、公有建築物領有綠建築標章案件數/銀級[件]、公有建築物領有綠建築標章案件數/黃金級[件]、公有建築物領有綠建築標章案件數/鑽石級[件]、公有建築物領有綠建築候選證書案件數/總計[件]、公有建築物領有綠建築候選證書案件數/免評估[件]、公有建築物領有綠建築候選證書案件數/合格級[件]、公有建築物領有綠建築候選證書案件數/銅級[件]、公有建築物領有綠建築候選證書案件數/銀級[件]、公有建築物領有綠建築候選證書案件數/黃金級[件]、公有建築物領有綠建築候選證書案件數/鑽石級[件]","主計處","","主計處","2022-02-25T00:00:00","每1年","免費","","中文","公開","吳蔓麗","02-27287626","ta-e620021@gov.taipei","","2025-05-07T08:51:31","https://tsis.dbas.gov.taipei/statis/webMain.aspx?sys=220&ymf=10400&kind=21&type=0&funid=a05040501&cycle=4&outmode=12&compmode=0&outkind=1&deflst=2&nzo=1","CSV","UTF-8","10"
"d272dc35-5db0-49ce-af3a-33d48aa36341","00002716","臺北市違建處理","公共資訊","原始資料","統計","臺北市違建處理時間數列統計資料
","統計期、尚未結案數[年底數]/總計[件]、尚未拆除數[年底數]/舊違建[件]、尚未結案數[年底數]/既存違建[件]、尚未結案數[年底數]/新違建[件]、查報數/總計[件]、查報數/既存違建[件]、查報數/新違建[件]、拆除數/總計[件]、拆除數/舊違建[件]、拆除數/既存違建[件]、拆除數/新違建[件]、累計未處理違建數[件]、累計未處理違建面積[平方公尺]","主計處","","主計處","2021-03-29T00:00:00","每1年","免費","","中文","公開","吳蔓麗","02-27287626","ta-e620021@gov.taipei","","2025-05-07T08:51:30","https://tsis.dbas.gov.taipei/statis/webMain.aspx?sys=220&ymf=9500&kind=21&type=0&funid=a05040601&cycle=4&outmode=12&compmode=0&outkind=1&deflst=2&nzo=1","CSV","UTF-8","19"
"7d800823-de17-4c67-9f8b-31bbb46e2715","00003025","臺北市刑事案件","生活安全及品質","原始資料","統計","臺北市刑事案件時間數列統計資料
","統計期、發生件數[件]、發生率[件/十萬人]、破獲件數[件]、破獲件數/本市轄區/當期[件]、破獲件數/本市轄區/積案[件]、破獲件數/其他轄區[件]、破獲率[%]、嫌疑犯人數/總計[人]、嫌疑犯人數/兒童[人]、嫌疑犯人數/少年[人]、嫌疑犯人數/青年[人]、嫌疑犯人數/成年[人]、犯罪人口率[人/十萬人]、兒童犯罪人口率[人/十萬人]、少年犯罪人口率[人/十萬人]、青年犯罪人口率[人/十萬人]、成年犯罪人口率[人/十萬人]、被害人數[人]","主計處","","主計處","2021-06-08T00:00:00","每1年","免費","","中文","公開","吳蔓麗","02-27287626","ta-e620021@gov.taipei","","2025-05-07T08:51:29","https://tsis.dbas.gov.taipei/statis/webMain.aspx?sys=220&ymf=5700&kind=21&type=0&funid=a05028401&cycle=4&outmode=12&compmode=0&outkind=1&deflst=2&nzo=1","CSV","UTF-8","57"
"036bbfa1-f121-4050-8fbe-5141581fe4ab","00003026","臺北市刑事案件類別統計","生活安全及品質","原始資料","統計","臺北市刑事案件類別統計時間數列統計資料
","統計期、發生件數/總計、發生件數/竊盜、發生件數/贓物、發生件數/賭博、發生件數/傷害/合計、發生件數/傷害/重傷害、發生件數/傷害/一般傷害、發生件數/詐欺背信/合計、發生件數/詐欺背信/詐欺、發生件數/詐欺背信/背信、發生件數/重利、發生件數/殺人/合計、發生件數/殺人/故意殺人、發生件數/殺人/過失致死、發生件數/駕駛過失、發生件數/妨害婚姻及家庭、發生件數/妨害風化、發生件數/妨害性自主罪/合計、發生件數/妨害性自主罪/強制性交、發生件數/妨害性自主罪/共同強制性交、發生件數/妨害性自主罪/對幼性交、發生件數/妨害性自主罪/性交猥褻、發生件數/恐嚇取財/合計、發生件數/恐嚇取財/重大恐嚇取財、發生件數/恐嚇取財/一般恐嚇取財、發生件數/擄人勒贖、發生件數/侵占、發生件數/偽造文書印文、發生件數/違反毒品危害防制條例、發生件數/毀棄損壞、發生件數/妨害公務、發生件數/違反著作權法、發生件數/違反商標法、發生件數/妨害電腦使用、發生件數/強盜搶奪/合計、發生件數/強盜搶奪/強盜、發生件數/強盜搶奪/搶奪、發生件數/竊佔、發生件數/違反藥事法、發生件數/違反森林法、發生件數/公共危險、發生件數/妨害自由、發生件數/妨害名譽、發生件數/違反選罷法、發生件數/妨害秘密、發生件數/遺棄、發生件數/誣告、發生件數/違反槍砲彈藥刀械管制條例、發生件數/違反就業服務法、發生件數/內亂、發生件數/偽造有價證券、發生件數/妨害秩序、發生件數/違反國家總動員法、發生件數/侵害墳墓屍體、發生件數/懲治走私條例、發生件數/違反貪污治罪條例、發生件數/瀆職、發生件數/妨害兵役、發生件數/偽造貨幣、發生件數/偽造度量衡、發生件數/偽證、發生件數/湮滅證據、發生件數/藏匿頂替、發生件數/脫逃、發生件數/其他、破獲件數/總計、破獲件數/竊盜、破獲件數/贓物、破獲件數/賭博、破獲件數/傷害/合計、破獲件數/傷害/重傷害、破獲件數/傷害/一般傷害、破獲件數/詐欺背信/合計、破獲件數/詐欺背信/詐欺、破獲件數/詐欺背信/背信、破獲件數/重利、破獲件數/殺人/合計、破獲件數/殺人/故意殺人、破獲件數/殺人/過失致死、破獲件數/駕駛過失、破獲件數/妨害家庭及婚姻、破獲件數/妨害風化、破獲件數/妨害性自主罪/合計、破獲件數/妨害性自主罪/強制性交、破獲件數/妨害性自主罪/共同強制性交、破獲件數/妨害性自主罪/對幼性交、破獲件數/妨害性自主罪/性交猥褻、破獲件數/恐嚇取財/合計、破獲件數/恐嚇取財/重大恐嚇取財、破獲件數/恐嚇取財/一般恐嚇取財、破獲件數/擄人勒贖、破獲件數/侵占、破獲件數/偽造文書印文、破獲件數/違反毒品危害防制條例、破獲件數/毀棄損壞、破獲件數/妨害公務、破獲件數/違反著作權法、破獲件數/違反商標法、破獲件數/妨害電腦使用、破獲件數/強盜搶奪/合計、破獲件數/強盜搶奪/強盜、破獲件數/強盜搶奪/搶奪、破獲件數/竊佔、破獲件數/違反藥事法、破獲件數/違反森林法、破獲件數/公共危險、破獲件數/妨害自由、破獲件數/妨害名譽、破獲件數/違反選罷法、破獲件數/妨害秘密、破獲件數/遺棄、破獲件數/誣告、破獲件數/違反槍砲彈藥刀械管制條例、破獲件數/違反就業服務法、破獲件數/內亂、破獲件數/偽造有價證券、破獲件數/妨害秩序、破獲件數/違反國家總動員法、破獲件數/侵害墳墓屍體、破獲件數/懲治走私條例、破獲件數/違反貪污治罪條例、破獲件數/瀆職、破獲件數/妨害兵役、破獲件數/偽造貨幣、破獲件數/偽造度量衡、破獲件數/偽證、破獲件數/湮滅證據、破獲件數/藏匿頂替、破獲件數/脫逃、破獲件數/其他","主計處","","主計處","2022-01-27T00:00:00","每1年","免費","","中文","公開","吳蔓麗","02-27287626","ta-e620021@gov.taipei","","2025-05-07T08:51:28","https://tsis.dbas.gov.taipei/statis/webMain.aspx?sys=220&ymf=5700&kind=21&type=0&funid=a05028501&cycle=4&outmode=12&compmode=0&outkind=1&deflst=2&nzo=1","CSV","UTF-8","57"
"607dd52a-a553-4f2c-9019-0382f684de77","00003027","臺北市竊盜案件","生活安全及品質","原始資料","統計","臺北市竊盜案件時間數列統計資料
","統計期、發生件數/總計[件]、發生件數/普通竊盜[件]、發生件數/重大竊盜[件]、發生件數/汽車竊盜[件]、發生件數/機車竊盜[件]、發生率[件/十萬人]、破獲件數/總計[件]、破獲件數/按案件類別分/普通竊盜[件]、破獲件數/按案件類別分/重大竊盜[件]、破獲件數/按案件類別分/汽車竊盜[件]、破獲件數/按案件類別分/機車竊盜[件]、破獲件數/按報案轄區分/本市轄區/當期[件]、破獲件數/按報案轄區分/本市轄區/積案[件]、破獲件數/按報案轄區分/其他轄區[件]、破獲率[%]、嫌疑犯人數/總計[件]、嫌疑犯人數/普通竊盜[件]、嫌疑犯人數/重大竊盜[件]、嫌疑犯人數/汽車竊盜[件]、嫌疑犯人數/機車竊盜[件]、犯罪人口率[人/十萬人]","主計處","","主計處","2022-02-16T00:00:00","每1年","免費","","中文","公開","吳蔓麗","02-27287626","ta-e620021@gov.taipei","","2025-05-07T08:51:27","https://tsis.dbas.gov.taipei/statis/webMain.aspx?sys=220&ymf=5700&kind=21&type=0&funid=a05028601&cycle=4&outmode=12&compmode=0&outkind=1&deflst=2&nzo=1","CSV","UTF-8","57"
"13fba49a-e97d-47c6-be69-c5b628877fd3","00003028","臺北市暴力犯罪","生活安全及品質","原始資料","統計","臺北市暴力犯罪時間數列統計資料
","統計期、發生件數/總計[件]、發生件數/強盜搶奪[件]、發生件數/故意殺人[件]、發生件數/強制性交[件]、發生件數/其他[件]、發生率[件/十萬人]、破獲件數/總計[件]、破獲件數/按案件類別分/強盜搶奪[件]、破獲件數/按案件類別分/故意殺人[件]、破獲件數/按案件類別分/強制性交[件]、破獲件數/按案件類別分/其他[件]、破獲件數/按報案轄區分/本市轄區/當期[件]、破獲件數/按報案轄區分/本市轄區/積案[件]、破獲件數/按報案轄區分/其他轄區[件]、破獲率[%]、嫌疑犯人數/總計[人]、嫌疑犯人數/強盜搶奪[人]、嫌疑犯人數/故意殺人[人]、嫌疑犯人數/強制性交[人]、嫌疑犯人數/其他[人]、犯罪人口率[人/十萬人]","主計處","","主計處","2022-02-23T00:00:00","每1年","免費","","中文","公開","吳蔓麗","02-27287626","ta-e620021@gov.taipei","","2025-05-07T08:51:25","https://tsis.dbas.gov.taipei/statis/webMain.aspx?sys=220&ymf=10600&kind=21&type=0&funid=a05028701&cycle=4&outmode=12&compmode=0&outkind=1&deflst=2&nzo=1","CSV","UTF-8","8"
"43b11bca-28d9-43f6-ba87-db28959b1edb","00003029","臺北市電腦網路犯罪案件","生活安全及品質","原始資料","統計","臺北市電腦網路犯罪案件時間數列統計資料
","統計期、發生件數/總計[件]、破獲件數/總計[件]、發生件數/毒品防制條例[件]、破獲件數/毒品防制條例[件]、發生件數/賭博[件]、破獲件數/賭博、發生件數/詐欺背信[件]、破獲件數/詐欺背信[件]、發生件數/一般妨害風化[不含性侵害案件][件]、破獲件數/一般妨害風化[不含性侵害案件][件]、發生件數/違反兒少條例[件]、破獲件數/違反兒少條例[件]、發生件數/妨害電腦使用[件]、破獲件數/妨害電腦使用[件]、發生件數/違反著作權法[件]、破獲件數/違反著作權法[件]、發生件數/其他刑案[件]、破獲件數/其他刑案[件]","主計處","","主計處","2020-11-24T00:00:00","每1年","免費","","中文","公開","吳蔓麗","02-27287626","ta-e620021@gov.taipei","","2025-05-07T08:51:24","https://tsis.dbas.gov.taipei/statis/webMain.aspx?sys=220&ymf=9700&kind=21&type=0&funid=a05042901&cycle=4&outmode=12&compmode=0&outkind=1&deflst=2&nzo=1","CSV","UTF-8","17"
